,0
376,7
377,9
378,9
379,10
380,9
381,7
382,8
383,10
384,8
385,9
386,9
387,10
388,8
389,8
390,10
391,9
392,8
393,8
394,7
395,7
396,9
397,10
398,9
399,9
400,8
401,7
402,7
403,8
404,9
405,7
406,10
407,7
408,10
409,6
410,7
411,8
412,8
413,7
414,9
415,4
416,9
417,8
418,8
419,6
420,9
421,6
422,8
423,8
424,8
425,7
426,8
427,9
428,8
429,9
430,9
431,5
432,8
433,8
434,9
435,7
436,5
437,9
438,7
439,9
440,7
441,9
442,7
443,8
444,9
445,7
446,8
447,8
448,7
449,9
450,8
451,9
452,7
453,9
454,8
455,7
456,8
457,7
458,9
459,9
460,10
461,8
462,7
463,10
464,6
465,8
466,8
467,9
468,9
469,8
470,8
471,7
472,8
473,6
474,10
475,9
476,7
477,8
478,6
479,10
480,7
481,7
482,6
483,9
484,6
485,10
486,8
487,8
488,8
489,7
490,8
491,7
492,8
493,7
494,9
495,10
496,7
497,10
498,9
499,6
500,8
501,7
502,8
503,8
504,7
505,10
506,6
507,9
508,8
509,7
510,10
511,9
512,9
513,9
514,9
515,9
516,9
517,6
518,9
519,10
520,6
521,10
522,7
523,8
524,10
525,9
526,10
527,10
528,7
529,6
530,8
531,9
532,7
533,9
534,10
535,8
536,6
537,8
538,9
539,8
540,8
541,7
542,9
543,9
544,9
545,8
546,7
547,6
548,10
549,7
550,8
551,8
552,8
553,9
554,9
555,7
556,10
557,10
558,10
559,10
560,7
561,8
562,8
563,6
564,8
565,9
566,8
567,7
568,6
569,6
570,8
571,7
572,8
573,7
574,8
575,8
576,10
577,6
578,8
579,8
580,8
581,7
582,7
583,9
584,9
585,6
586,7
587,10
588,7
589,8
590,7
591,6
592,10
593,9
594,8
595,6
596,10
597,4
598,9
599,7
600,9
601,8
602,8
603,8
604,6
605,8
606,8
607,9
608,8
609,8
610,5
611,9
612,7
613,9
614,7
615,9
616,8
617,9
618,9
619,6
620,7
621,8
622,7
623,6
624,5
625,10
626,10
627,8
628,8
629,8
630,8
631,8
632,8
633,7
634,9
635,8
636,8
637,10
638,8
639,7
640,8
641,9
642,8
643,7
644,8
645,9
646,8
647,6
648,8
649,7
650,9
651,9
652,7
653,10
654,9
655,7
656,7
657,7
658,6
659,8
660,9
661,6
662,10
663,10
664,8
665,9
666,9
667,8
668,10
669,8
670,9
671,7
672,7
673,10
674,10
675,7
676,9
677,8
678,7
679,5
680,10
681,10
682,7
683,6
684,9
685,7
686,8
687,9
688,8
689,8
690,9
691,8
692,8
693,7
694,6
695,8
696,6
697,9
698,8
699,9
700,6
701,6
702,9
703,7
704,8
705,7
706,7
707,9
708,8
709,10
710,7
711,9
712,6
713,10
714,10
715,6
716,8
717,7
718,9
719,9
720,9
721,7
722,9
723,7
724,7
725,8
726,7
727,9
728,6
729,10
730,8
731,9
732,8
733,9
734,9
735,8
736,8
737,7
738,10
739,9
740,7
741,7
742,6
743,7
744,10
745,9
746,8
747,7
748,10
749,8
750,9
751,7
752,8
753,8
754,9
755,7
756,8
757,8
758,8
759,9
760,9
761,10
762,7
763,10
764,6
765,8
766,7
767,7
768,10
769,9
770,10
771,8
772,9
773,9
774,8
775,6
776,8
777,4
778,8
779,5
780,6
781,8
782,7
783,8
784,7
785,9
786,8
787,10
788,7
789,7
790,7
791,9
792,8
793,9
794,6
795,7
796,9
797,7
798,7
799,7
800,8
801,7
802,9
803,9
804,8
805,9
806,6
807,6
808,7
809,9
810,6
811,9
812,7
813,9
814,6
815,9
816,8
817,8
818,8
819,8
820,9
821,8
822,7
823,10
824,6
825,8
826,8
827,9
828,9
829,8
830,9
831,7
832,8
833,10
834,7
835,5
836,8
837,9
838,8
839,9
840,8
841,10
842,9
843,9
844,10
845,8
846,8
847,9
848,7
849,8
850,10
851,10
852,10
853,10
854,6
855,8
856,7
857,7
858,8
859,8
860,9
861,8
862,10
863,7
864,5
865,9
866,8
867,8
868,8
869,9
870,7
871,7
872,8
873,9
874,8
875,8
876,8
877,9
878,7
879,8
880,9
881,8
882,10
883,7
884,7
885,8
886,6
887,7
888,8
889,6
890,9
891,6
892,9
893,9
894,8
895,9
896,5
897,7
898,9
899,5
900,8
901,8
902,6
903,9
904,6
905,8
906,8
907,7
908,6
909,7
910,9
911,6
912,8
913,7
914,9
915,8
916,9
917,8
918,7
919,10
920,7
921,8
922,8
923,8
924,10
925,9
926,6
927,10
928,7
929,8
930,8
931,8
932,10
933,9
934,7
935,8
936,8
937,8
938,10
939,6
940,7
941,5
942,8
943,9
944,9
945,7
946,9
947,9
948,8
949,9
950,6
951,7
952,7
953,9
954,9
955,10
956,7
957,8
958,10
959,8
960,7
961,9
962,5
963,9
964,7
965,8
966,7
967,6
968,6
969,9
970,7
971,5
972,9
973,8
974,8
975,9
976,7
977,9
978,9
979,8
980,8
981,9
982,8
983,8
984,7
985,9
986,8
987,8
988,8
989,8
990,7
991,9
992,8
993,8
994,9
995,8
996,9
997,8
998,9
999,7
1000,9
1001,8
1002,6
1003,9
1004,8
1005,9
1006,8
1007,7
1008,9
1009,9
1010,6
1011,8
1012,8
1013,8
1014,7
1015,8
1016,9
1017,8
1018,8
1019,9
1020,9
1021,7
1022,10
1023,9
1024,7
1025,9
1026,8
1027,7
1028,7
1029,8
1030,7
1031,8
1032,7
1033,8
1034,8
1035,9
1036,8
1037,6
1038,6
1039,7
1040,9
1041,10
1042,8
1043,8
1044,6
1045,5
1046,7
1047,10
1048,7
1049,8
1050,7
1051,9
1052,8
1053,9
1054,8
1055,9
1056,8
1057,8
1058,7
1059,9
1060,7
1061,5
1062,7
1063,9
1064,6
1065,9
1066,7
1067,8
1068,10
1069,10
1070,5
1071,9
1072,10
1073,9
1074,9
1075,8
1076,10
1077,8
1078,8
1079,9
1080,9
1081,7
1082,8
1083,5
1084,9
1085,9
1086,6
1087,7
1088,9
1089,7
1090,8
1091,7
1092,8
1093,5
1094,9
1095,8
1096,10
1097,7
1098,8
1099,9
1100,7
1101,6
1102,6
1103,10
1104,8
1105,8
1106,9
1107,10
1108,9
1109,5
1110,10
1111,8
1112,6
1113,9
1114,10
1115,8
1116,9
1117,7
1118,10
1119,8
1120,7
1121,7
1122,7
1123,8
1124,8
1125,8
1126,9
1127,5
1128,8
1129,7
1130,7
1131,6
1132,7
1133,8
1134,8
1135,8
1136,8
1137,9
1138,10
1139,6
1140,8
1141,6
1142,8
1143,8
1144,9
1145,9
1146,10
1147,8
1148,7
1149,6
1150,8
1151,7
1152,10
1153,9
1154,6
1155,7
1156,7
1157,7
1158,9
1159,8
1160,8
1161,10
1162,6
1163,8
1164,9
1165,7
1166,9
1167,8
1168,9
1169,6
1170,7
1171,9
1172,6
1173,10
1174,5
1175,8
1176,8
1177,6
1178,8
1179,9
1180,10
1181,9
1182,8
1183,6
1184,10
1185,9
1186,10
1187,6
1188,8
1189,7
1190,5
1191,7
1192,10
1193,10
1194,6
1195,8
1196,8
1197,9
1198,9
1199,9
1200,7
1201,7
1202,7
1203,6
1204,7
1205,8
1206,8
1207,6
1208,10
1209,9
1210,6
1211,9
1212,5
1213,9
1214,9
1215,8
1216,7
1217,5
1218,7
1219,9
1220,8
1221,7
1222,9
1223,7
1224,8
1225,10
1226,10
1227,8
1228,8
1229,6
1230,10
1231,10
1232,8
1233,10
1234,9
1235,8
1236,8
1237,7
1238,8
1239,8
1240,6
1241,10
1242,8
1243,7
1244,8
1245,8
1246,8
1247,9
1248,8
1249,9
1250,6
1251,6
1252,8
1253,9
1254,10
1255,5
1256,7
1257,7
1258,8
1259,8
1260,9
1261,9
1262,8
1263,10
1264,8
1265,7
1266,9
1267,9
1268,4
1269,9
1270,7
1271,6
1272,9
1273,7
1274,6
1275,8
1276,8
1277,10
1278,5
1279,8
1280,9
1281,8
1282,9
1283,9
1284,7
1285,9
1286,9
1287,7
1288,10
1289,7
1290,10
1291,9
1292,9
1293,8
1294,8
1295,10
1296,6
1297,9
1298,9
1299,8
1300,8
1301,8
1302,7
1303,7
1304,8
1305,9
1306,6
1307,10
1308,7
1309,7
1310,7
1311,6
1312,8
1313,8
1314,7
1315,7
1316,8
1317,10
1318,9
1319,8
1320,8
1321,8
1322,8
1323,5
1324,8
1325,8
1326,7
1327,9
1328,5
1329,7
1330,8
1331,9
1332,9
1333,8
1334,6
1335,7
1336,7
1337,5
1338,8
1339,7
1340,9
1341,9
1342,6
1343,9
1344,8
1345,8
1346,5
1347,9
1348,8
1349,8
1350,7
1351,9
1352,7
1353,9
1354,9
1355,7
1356,9
1357,8
1358,9
1359,7
1360,10
1361,9
1362,9
1363,6
1364,8
1365,8
1366,8
1367,10
1368,10
1369,9
1370,9
1371,9
1372,8
1373,10
1374,7
1375,9
1376,7
1377,8
1378,8
1379,7
1380,9
1381,9
1382,9
1383,8
1384,8
1385,9
1386,7
1387,9
1388,9
1389,10
1390,9
1391,9
1392,10
1393,9
1394,6
1395,8
1396,9
1397,10
1398,7
1399,7
1400,8
1401,9
1402,9
1403,8
1404,9
1405,6
1406,8
1407,6
1408,8
1409,7
1410,9
1411,8
1412,7
1413,6
1414,8
1415,9
1416,9
1417,8
1418,7
1419,8
1420,7
1421,8
1422,6
1423,8
1424,8
1425,9
1426,6
1427,8
1428,9
1429,8
1430,8
1431,10
1432,7
1433,8
1434,8
1435,8
1436,9
1437,7
1438,9
1439,8
1440,9
1441,8
1442,9
1443,7
1444,7
1445,8
1446,9
1447,9
1448,8
1449,6
1450,10
1451,8
1452,8
1453,8
1454,8
1455,9
1456,9
1457,9
1458,8
1459,10
1460,8
1461,5
1462,10
1463,8
1464,10
1465,8
1466,8
1467,10
1468,7
1469,10
1470,6
1471,9
1472,8
1473,10
1474,8
1475,9
1476,7
1477,10
1478,9
1479,9
1480,9
1481,8
1482,9
1483,7
1484,7
1485,8
1486,10
1487,9
1488,8
1489,9
1490,9
1491,9
1492,8
1493,9
1494,8
1495,7
1496,10
1497,7
1498,9
1499,7
1500,10
1501,6
1502,7
1503,9
1504,8
1505,9
1506,7
1507,8
1508,8
1509,9
1510,8
1511,10
1512,9
1513,6
1514,9
1515,9
1516,9
1517,6
1518,10
1519,7
1520,9
1521,8
1522,10
1523,8
1524,10
1525,7
1526,10
1527,8
1528,7
1529,10
1530,9
1531,8
1532,6
1533,8
1534,9
1535,5
1536,9
1537,8
1538,9
1539,9
1540,7
1541,8
1542,8
1543,8
1544,8
1545,6
1546,9
1547,8
1548,9
1549,8
1550,9
1551,9
1552,9
1553,9
1554,9
1555,9
1556,5
1557,5
1558,9
1559,10
1560,9
1561,7
1562,10
1563,7
1564,7
1565,7
1566,10
1567,8
1568,7
1569,7
1570,7
1571,8
1572,6
1573,9
1574,7
1575,8
1576,9
1577,9
1578,10
1579,9
1580,8
1581,9
1582,8
1583,8
1584,9
1585,6
1586,9
1587,6
1588,8
1589,8
1590,8
1591,7
1592,9
1593,8
1594,9
1595,8
1596,9
1597,7
1598,9
1599,9
1600,8
1601,6
1602,7
1603,8
1604,7
1605,7
1606,9
1607,8
1608,6
1609,9
1610,9
1611,8
1612,7
1613,8
1614,10
1615,7
1616,8
1617,5
1618,6
1619,7
1620,10
1621,7
1622,8
1623,10
1624,8
1625,9
1626,6
1627,7
1628,9
1629,10
1630,8
1631,9
1632,9
1633,8
1634,9
1635,9
1636,9
1637,9
1638,9
1639,9
1640,6
1641,8
1642,5
1643,9
1644,9
1645,7
1646,6
1647,7
1648,8
1649,8
1650,8
1651,7
1652,9
1653,9
1654,5
1655,9
1656,6
1657,9
1658,10
1659,9
1660,7
1661,8
1662,9
1663,9
1664,6
1665,10
1666,8
1667,7
1668,7
1669,10
1670,7
1671,7
1672,6
1673,8
1674,6
1675,7
1676,9
1677,8
1678,9
1679,9
1680,7
1681,9
1682,8
1683,9
1684,7
1685,8
1686,9
1687,8
1688,8
1689,9
1690,8
1691,7
1692,8
1693,7
1694,9
1695,7
1696,8
1697,8
1698,9
1699,8
1700,8
1701,8
1702,7
1703,8
1704,8
1705,7
1706,8
1707,9
1708,9
1709,10
1710,10
1711,7
1712,6
1713,10
1714,9
1715,7
1716,10
1717,7
1718,8
1719,7
1720,9
1721,9
1722,8
1723,9
1724,8
1725,9
1726,7
1727,9
1728,8
1729,9
1730,7
1731,8
1732,9
1733,7
1734,10
1735,8
1736,9
1737,10
1738,8
1739,10
1740,9
1741,7
1742,7
1743,8
1744,5
1745,8
1746,9
1747,9
1748,10
1749,10
1750,6
1751,6
1752,6
1753,8
1754,10
1755,9
1756,8
1757,8
1758,8
1759,8
1760,8
1761,9
1762,6
1763,8
1764,8
1765,7
1766,7
1767,10
1768,8
1769,7
1770,8
1771,7
1772,9
1773,9
1774,6
1775,7
1776,8
1777,8
1778,7
1779,9
1780,8
1781,8
1782,5
1783,9
1784,6
1785,6
1786,10
1787,5
1788,8
1789,9
1790,5
1791,6
1792,9
1793,9
1794,9
1795,9
1796,8
1797,9
1798,9
1799,8
1800,9
1801,8
1802,10
1803,7
1804,8
1805,6
1806,7
1807,7
1808,8
1809,10
1810,10
1811,9
1812,8
1813,8
1814,8
1815,9
1816,8
1817,8
1818,8
1819,7
1820,9
1821,5
1822,8
1823,7
1824,9
1825,8
1826,8
1827,7
1828,8
1829,7
1830,5
1831,9
1832,9
1833,8
1834,10
1835,8
1836,10
1837,9
1838,9
1839,10
1840,7
1841,6
1842,9
1843,7
1844,10
1845,10
1846,9
1847,9
1848,8
1849,6
1850,8
1851,10
1852,6
1853,7
1854,8
1855,9
1856,10
1857,9
1858,6
1859,9
1860,9
1861,9
1862,10
1863,7
1864,7
1865,8
1866,10
1867,8
1868,8
1869,9
1870,9
1871,9
1872,9
1873,7
1874,9
1875,9
1876,7
1877,8
1878,9
1879,9
1880,8
1881,10
1882,9
1883,7
1884,7
1885,8
1886,6
1887,9
1888,8
1889,10
1890,10
1891,8
1892,7
1893,9
1894,8
1895,7
1896,6
1897,8
1898,8
1899,8
1900,5
1901,8
1902,9
1903,5
1904,6
1905,6
1906,7
1907,8
1908,9
1909,10
1910,5
1911,7
1912,8
1913,9
1914,9
1915,5
1916,6
1917,8
1918,6
1919,7
1920,9
1921,8
1922,7
1923,9
1924,7
1925,10
1926,10
1927,9
1928,9
1929,8
1930,7
1931,7
1932,9
1933,7
1934,8
1935,9
1936,10
1937,7
1938,10
1939,9
1940,10
1941,8
1942,4
1943,7
1944,8
1945,8
1946,8
1947,8
1948,10
1949,9
1950,9
1951,8
1952,7
1953,7
1954,6
1955,8
1956,7
1957,8
1958,8
1959,8
1960,7
1961,10
1962,8
1963,7
1964,8
1965,8
1966,9
1967,10
1968,8
1969,10
1970,7
1971,8
1972,7
1973,9
1974,9
1975,10
1976,9
1977,8
1978,8
1979,10
1980,9
1981,9
1982,9
1983,8
1984,8
1985,8
1986,9
1987,8
1988,10
1989,8
1990,8
1991,7
1992,9
1993,8
1994,9
1995,9
1996,9
1997,8
1998,8
1999,9
2000,7
2001,9
2002,8
2003,9
2004,9
2005,7
2006,9
2007,9
2008,8
2009,8
2010,8
2011,8
2012,8
2013,7
2014,9
2015,9
2016,8
2017,8
2018,9
2019,7
2020,9
2021,7
2022,10
2023,8
2024,7
2025,7
2026,6
2027,6
2028,9
2029,8
2030,10
2031,8
2032,8
2033,9
2034,7
2035,9
2036,10
2037,8
2038,10
2039,8
2040,8
2041,8
2042,6
2043,9
2044,10
2045,6
2046,10
2047,6
2048,9
2049,10
2050,9
2051,7
2052,8
2053,9
2054,7
2055,7
2056,6
2057,9
2058,10
2059,10
2060,8
2061,6
2062,9
2063,8
2064,5
2065,9
2066,8
2067,8
2068,7
2069,7
2070,6
2071,9
2072,7
2073,9
2074,9
2075,8
2076,7
2077,8
2078,10
2079,9
2080,8
2081,8
2082,9
2083,8
2084,9
2085,8
2086,8
2087,8
2088,7
2089,9
2090,7
2091,9
2092,9
2093,9
2094,9
2095,9
2096,8
2097,9
2098,9
2099,7
2100,6
2101,9
2102,7
2103,9
2104,7
2105,8
2106,9
2107,10
2108,9
2109,8
2110,5
2111,8
2112,8
2113,8
2114,9
2115,9
2116,8
2117,9
2118,6
2119,4
2120,8
2121,10
2122,7
2123,9
2124,9
2125,9
2126,9
2127,7
2128,8
2129,8
2130,7
2131,7
2132,9
2133,9
2134,10
2135,9
2136,8
2137,8
2138,7
2139,6
2140,6
2141,8
2142,7
2143,9
2144,10
2145,9
2146,10
2147,10
2148,10
2149,9
2150,10
2151,7
2152,5
2153,10
2154,10
2155,7
2156,5
2157,9
2158,6
2159,8
2160,8
2161,9
2162,7
2163,7
2164,6
2165,9
2166,9
2167,9
2168,6
2169,9
2170,7
2171,9
2172,4
2173,8
2174,9
2175,6
2176,10
2177,7
2178,10
2179,7
2180,8
2181,8
2182,9
2183,6
2184,8
2185,7
2186,10
2187,9
2188,9
2189,7
2190,8
2191,10
2192,8
2193,8
2194,8
2195,6
2196,9
2197,7
2198,6
2199,9
2200,9
2201,10
2202,9
2203,8
2204,9
2205,9
2206,8
2207,7
2208,7
2209,8
2210,7
2211,10
2212,6
2213,10
2214,8
2215,7
2216,8
2217,7
2218,8
2219,5
2220,8
2221,7
2222,9
2223,8
2224,7
2225,7
2226,9
2227,9
2228,8
2229,9
2230,8
2231,8
2232,9
2233,7
2234,10
2235,7
2236,6
2237,9
2238,6
2239,9
2240,8
2241,9
2242,9
2243,9
2244,9
2245,8
2246,8
2247,7
2248,8
2249,7
2250,8
2251,7
2252,7
2253,9
2254,9
2255,8
2256,9
2257,6
2258,7
2259,7
2260,7
2261,8
2262,8
2263,5
2264,8
2265,8
2266,9
2267,8
2268,7
2269,7
2270,8
2271,9
2272,8
2273,7
2274,8
2275,10
2276,9
2277,9
2278,8
2279,5
2280,7
2281,8
2282,8
2283,8
2284,6
2285,7
2286,9
2287,9
2288,8
2289,10
2290,9
2291,5
2292,7
2293,5
2294,8
2295,8
2296,8
2297,9
2298,9
2299,5
2300,6
2301,7
2302,10
2303,8
2304,9
2305,8
2306,8
2307,9
2308,9
2309,7
2310,9
2311,8
2312,8
2313,6
2314,8
2315,7
2316,7
2317,9
2318,9
2319,8
2320,9
2321,7
2322,8
2323,10
2324,9
2325,7
2326,6
2327,10
2328,7
2329,8
2330,8
2331,7
2332,9
2333,7
2334,10
2335,8
2336,6
2337,7
2338,7
2339,7
2340,6
2341,7
2342,8
2343,7
2344,8
2345,6
2346,8
2347,6
2348,8
2349,7
2350,6
2351,7
2352,8
2353,7
2354,8
2355,7
2356,4
2357,9
2358,7
2359,7
2360,8
2361,10
2362,9
2363,9
2364,6
2365,7
2366,5
2367,4
2368,7
2369,9
2370,8
2371,9
2372,6
2373,9
2374,10
2375,6
2376,8
2377,7
2378,10
2379,9
2380,10
2381,8
2382,8
2383,9
2384,7
2385,8
2386,7
2387,6
2388,9
2389,9
2390,7
2391,7
2392,7
2393,8
2394,7
2395,7
2396,8
2397,8
2398,7
2399,10
2400,9
2401,9
2402,7
2403,8
2404,9
2405,8
2406,9
2407,9
2408,9
2409,9
2410,8
2411,9
2412,7
2413,7
2414,8
2415,7
2416,7
2417,9
2418,7
2419,9
2420,10
2421,9
2422,8
2423,9
2424,7
2425,9
2426,5
2427,10
2428,9
2429,9
2430,8
2431,9
2432,9
2433,8
2434,9
2435,7
2436,9
2437,9
2438,10
2439,9
2440,7
2441,10
2442,9
2443,10
2444,7
2445,8
2446,8
2447,8
2448,10
2449,8
2450,7
2451,10
2452,9
2453,10
2454,8
2455,8
2456,8
2457,8
2458,8
2459,8
2460,8
2461,6
2462,8
2463,6
2464,10
2465,8
2466,8
2467,9
2468,8
2469,8
2470,6
2471,9
2472,10
2473,9
2474,9
2475,8
2476,5
2477,7
2478,9
2479,8
2480,6
2481,10
2482,8
2483,10
2484,8
2485,9
2486,6
2487,9
2488,8
2489,9
2490,7
2491,9
2492,7
2493,9
2494,7
2495,9
2496,9
2497,9
2498,8
2499,8
2500,8
2501,7
2502,9
2503,7
2504,9
2505,8
2506,5
2507,8
2508,7
2509,5
2510,9
2511,9
2512,7
2513,8
2514,5
2515,7
2516,8
2517,7
2518,10
2519,7
2520,9
2521,9
2522,8
2523,7
2524,10
2525,9
2526,10
2527,8
2528,9
2529,7
2530,7
2531,8
2532,7
2533,8
2534,7
2535,8
2536,8
2537,8
2538,8
2539,9
2540,9
2541,5
2542,8
2543,9
2544,9
2545,7
2546,10
2547,4
2548,8
2549,9
2550,8
2551,10
2552,9
2553,8
2554,8
2555,8
2556,7
2557,8
2558,9
2559,10
2560,8
2561,7
2562,8
2563,9
2564,10
2565,9
2566,7
2567,8
2568,9
2569,6
2570,6
2571,10
2572,8
2573,5
2574,7
2575,10
2576,9
2577,9
2578,9
2579,9
2580,9
2581,8
2582,8
2583,9
2584,8
2585,5
2586,9
2587,10
2588,8
2589,8
2590,8
2591,9
2592,10
2593,6
2594,8
2595,10
2596,7
2597,8
2598,9
2599,8
2600,10
2601,7
2602,9
2603,6
2604,9
2605,9
2606,7
2607,9
2608,9
2609,6
2610,8
2611,8
2612,10
2613,7
2614,6
2615,9
2616,7
2617,9
2618,9
2619,9
2620,8
2621,8
2622,10
2623,8
2624,4
2625,9
2626,8
2627,10
2628,7
2629,9
2630,9
2631,9
2632,5
2633,6
2634,7
2635,9
2636,10
2637,8
2638,9
2639,5
2640,9
2641,9
2642,5
2643,8
2644,9
2645,7
2646,8
2647,6
2648,7
2649,6
2650,10
2651,8
2652,8
2653,8
2654,7
2655,6
2656,7
2657,7
2658,9
2659,7
2660,10
2661,6
2662,8
2663,9
2664,7
2665,9
2666,8
2667,8
2668,8
2669,8
2670,8
2671,8
2672,10
2673,8
2674,7
2675,8
2676,8
2677,6
2678,9
2679,8
2680,8
2681,8
2682,7
2683,7
2684,9
2685,10
2686,7
2687,8
2688,7
2689,7
2690,8
2691,10
2692,7
2693,6
2694,10
2695,9
2696,9
2697,9
2698,8
2699,7
2700,9
2701,10
2702,6
2703,8
2704,9
2705,10
2706,8
2707,8
2708,7
2709,8
2710,9
2711,8
2712,8
2713,8
2714,9
2715,6
2716,7
2717,10
2718,6
2719,6
2720,6
2721,9
2722,7
2723,10
2724,8
2725,8
2726,8
2727,7
2728,6
2729,8
2730,9
2731,8
2732,7
2733,8
2734,7
2735,8
2736,10
2737,9
2738,10
2739,7
2740,8
2741,9
2742,6
2743,9
2744,5
2745,8
2746,9
2747,7
2748,6
2749,8
2750,8
2751,8
2752,7
2753,8
2754,8
2755,9
2756,9
2757,6
2758,6
2759,9
2760,8
2761,8
2762,8
2763,7
2764,5
2765,9
2766,9
2767,7
2768,9
2769,9
2770,9
2771,8
2772,9
2773,5
2774,8
2775,9
2776,8
2777,8
2778,10
2779,10
2780,6
2781,9
2782,10
2783,7
2784,8
2785,7
2786,6
2787,9
2788,8
2789,8
2790,7
2791,7
2792,9
2793,7
2794,7
2795,8
2796,8
2797,10
2798,8
2799,8
2800,9
2801,6
2802,9
2803,8
2804,7
2805,8
2806,6
2807,6
2808,8
2809,8
2810,7
2811,10
2812,10
2813,8
2814,7
2815,6
2816,6
2817,5
2818,5
2819,8
2820,8
2821,8
2822,7
2823,8
2824,8
2825,9
2826,6
2827,8
2828,10
2829,7
2830,8
2831,9
2832,9
2833,8
2834,9
2835,8
2836,10
2837,9
2838,8
2839,10
2840,8
2841,7
2842,9
2843,7
2844,9
2845,7
2846,8
2847,10
2848,8
2849,10
2850,7
2851,6
2852,8
2853,6
2854,9
2855,8
2856,9
2857,7
2858,9
2859,8
2860,8
2861,6
2862,7
2863,7
2864,7
2865,7
2866,9
2867,6
2868,9
2869,10
2870,10
2871,8
2872,9
2873,8
2874,9
2875,10
2876,7
2877,7
2878,7
2879,6
2880,8
2881,6
2882,9
2883,7
2884,7
2885,8
2886,9
2887,7
2888,9
2889,9
2890,8
2891,5
2892,7
2893,8
2894,8
2895,6
2896,8
2897,6
2898,8
2899,9
2900,9
2901,7
2902,7
2903,8
2904,7
2905,9
2906,9
2907,8
2908,8
2909,9
2910,7
2911,9
2912,7
2913,9
2914,10
2915,7
2916,8
2917,7
2918,8
2919,10
2920,10
2921,6
2922,9
2923,9
2924,9
2925,8
2926,8
2927,9
2928,10
2929,5
2930,9
2931,9
2932,9
2933,8
2934,9
2935,7
2936,7
2937,7
2938,7
2939,9
2940,7
2941,9
2942,8
2943,6
2944,9
2945,9
2946,8
2947,7
2948,7
2949,8
2950,7
2951,9
2952,9
2953,9
2954,9
2955,7
2956,8
2957,6
2958,8
2959,4
2960,10
2961,10
2962,9
2963,9
2964,7
2965,8
2966,8
2967,10
2968,8
2969,8
2970,9
2971,5
2972,7
2973,10
2974,6
2975,8
2976,6
2977,8
2978,9
2979,6
2980,7
2981,9
2982,7
2983,9
2984,8
2985,10
2986,8
2987,8
2988,7
2989,8
2990,6
2991,8
2992,7
2993,8
2994,8
2995,10
2996,8
2997,10
